composition_id,material_id,concentration,name,charactaristic
1003,41,4.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1003,44,5.0,trehalose,"A disaccharide sugar known for its ability to retain moisture, used in food preservation."
1003,23,0.18,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1003,232,0.18,tea polyphenols,tea polyphenols
1004,369,0.2,ε-Poly-L-lysine,CC(C(=O)O)NC(CCCCN)C(=O)O
1005,369,0.195,ε-Poly-L-lysine,CC(C(=O)O)NC(CCCCN)C(=O)O
1005,110,0.098,glutenin,"A protein found in wheat, responsible for dough elasticity and strength."
1005,217,0.005,sodium hydroxide,A strong base used in cleaning and industrial processes.
1006,369,0.182,ε-Poly-L-lysine,CC(C(=O)O)NC(CCCCN)C(=O)O
1006,110,0.364,glutenin,"A protein found in wheat, responsible for dough elasticity and strength."
1006,217,0.018,sodium hydroxide,A strong base used in cleaning and industrial processes.
1007,369,0.16,ε-Poly-L-lysine,CC(C(=O)O)NC(CCCCN)C(=O)O
1007,110,0.8,glutenin,"A protein found in wheat, responsible for dough elasticity and strength."
1007,217,0.04,sodium hydroxide,A strong base used in cleaning and industrial processes.
1008,369,0.133,ε-Poly-L-lysine,CC(C(=O)O)NC(CCCCN)C(=O)O
1008,110,1.33,glutenin,"A protein found in wheat, responsible for dough elasticity and strength."
1008,217,0.067,sodium hydroxide,A strong base used in cleaning and industrial processes.
1009,369,0.1,ε-Poly-L-lysine,CC(C(=O)O)NC(CCCCN)C(=O)O
1009,110,2.0,glutenin,"A protein found in wheat, responsible for dough elasticity and strength."
1009,217,0.1,sodium hydroxide,A strong base used in cleaning and industrial processes.
1010,170,1.0,carboxymethyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and cosmetics.
1010,23,0.5,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1011,170,1.0,carboxymethyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and cosmetics.
1011,23,0.5,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1011,397,0.2,sesame oil,あ
1011,26,0.1,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
1012,170,1.0,carboxymethyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and cosmetics.
1012,23,0.5,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1012,397,0.4,sesame oil,あ
1012,26,0.1,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
1013,170,1.0,carboxymethyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and cosmetics.
1013,23,0.5,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1013,397,0.6,sesame oil,あ
1013,26,0.1,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
1014,5,5.0,corn starch,"A starch derived from corn kernels, commonly used as a thickener in cooking and baking."
1014,23,1.5,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1016,18,1.12,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
1016,169,0.48,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1016,199,0.3,acetic acid,A natural preservative used for its antimicrobial properties.
1017,18,1.12,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
1017,169,0.48,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1017,199,0.3,acetic acid,A natural preservative used for its antimicrobial properties.
1017,217,0.52,sodium hydroxide,A strong base used in cleaning and industrial processes.
1018,169,1.6,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1018,199,0.6,acetic acid,A natural preservative used for its antimicrobial properties.
1019,169,0.8,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1019,18,0.133,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
1020,169,0.8,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1020,18,0.133,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
1020,187,0.008,tannin acid,A polyphenol used in leather tanning and as astringent in medicine.
1021,169,0.8,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1021,18,0.133,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
1021,187,0.04,tannin acid,A polyphenol used in leather tanning and as astringent in medicine.
1022,169,0.8,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1022,18,0.133,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
1022,187,0.08,tannin acid,A polyphenol used in leather tanning and as astringent in medicine.
1023,169,2.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1023,199,1.0,acetic acid,A natural preservative used for its antimicrobial properties.
1026,398,2.0,pectin(L200),"表1. CSおよびペクチンのエステル化度、アミド化度、重量平均分子量、および数平均分子量の値。
DE（％）	DA（％）	分子量（kDa）	M n (kDa)	M w / M n
CS	−	−	619.5	514	1.21
L200	26.9	21.9	87.46	16.4	5.33
L201Y	26.5	23.7	369.84	27.1	13.64
H183	68.9	−	873.34	54.1	16.15
H182	69.5	−	1243.64	53.3	23.31"
1027,399,2.0,pectin(L201Y),"表1. CSおよびペクチンのエステル化度、アミド化度、重量平均分子量、および数平均分子量の値。
DE（％）	DA（％）	分子量（kDa）	M n (kDa)	M w / M n
CS	−	−	619.5	514	1.21
L200	26.9	21.9	87.46	16.4	5.33
L201Y	26.5	23.7	369.84	27.1	13.64
H183	68.9	−	873.34	54.1	16.15
H182	69.5	−	1243.64	53.3	23.31"
1028,400,2.0,pectin(H183),"表1. CSおよびペクチンのエステル化度、アミド化度、重量平均分子量、および数平均分子量の値。
DE（％）	DA（％）	分子量（kDa）	M n (kDa)	M w / M n
CS	−	−	619.5	514	1.21
L200	26.9	21.9	87.46	16.4	5.33
L201Y	26.5	23.7	369.84	27.1	13.64
H183	68.9	−	873.34	54.1	16.15
H182	69.5	−	1243.64	53.3	23.31"
1029,401,2.0,pectin(H182),"表1. CSおよびペクチンのエステル化度、アミド化度、重量平均分子量、および数平均分子量の値。
DE（％）	DA（％）	分子量（kDa）	M n (kDa)	M w / M n
CS	−	−	619.5	514	1.21
L200	26.9	21.9	87.46	16.4	5.33
L201Y	26.5	23.7	369.84	27.1	13.64
H183	68.9	−	873.34	54.1	16.15
H182	69.5	−	1243.64	53.3	23.31"
1031,175,2.0,peach gum,"A natural polysaccharide with film-forming and antioxidant properties, secreted by peach trees."
1032,175,1.4,peach gum,"A natural polysaccharide with film-forming and antioxidant properties, secreted by peach trees."
1032,169,0.6,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1032,199,0.3,acetic acid,A natural preservative used for its antimicrobial properties.
1033,175,1.0,peach gum,"A natural polysaccharide with film-forming and antioxidant properties, secreted by peach trees."
1033,169,1.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1033,199,0.5,acetic acid,A natural preservative used for its antimicrobial properties.
1034,175,0.6,peach gum,"A natural polysaccharide with film-forming and antioxidant properties, secreted by peach trees."
1034,169,1.4,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1034,199,0.68,acetic acid,A natural preservative used for its antimicrobial properties.
1035,169,2.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1035,199,1.0,acetic acid,A natural preservative used for its antimicrobial properties.
1036,377,1.0,chitosan (DD95.2),"単位名	組成比	SMILES記法	分子式
グルコサミン単位	95.2%	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O	C6H13NO5
N-アセチルグルコサミン単位	4.8%	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	C8H15NO6"
1036,199,1.0,acetic acid,A natural preservative used for its antimicrobial properties.
1037,382,1.0,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1038,382,1.0,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1039,382,0.8,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1039,402,0.2,curdlan,"β-1,3-グルコシド結合を介してd-グルコースから構成される直鎖構造を持つ新しいタイプの細胞外多糖類です[14]。"
1040,382,0.6,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1040,402,0.4,curdlan,"β-1,3-グルコシド結合を介してd-グルコースから構成される直鎖構造を持つ新しいタイプの細胞外多糖類です[14]。"
1041,382,0.4,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1041,402,0.6,curdlan,"β-1,3-グルコシド結合を介してd-グルコースから構成される直鎖構造を持つ新しいタイプの細胞外多糖類です[14]。"
1042,382,0.2,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1042,402,0.8,curdlan,"β-1,3-グルコシド結合を介してd-グルコースから構成される直鎖構造を持つ新しいタイプの細胞外多糖類です[14]。"
1043,402,1.0,curdlan,"β-1,3-グルコシド結合を介してd-グルコースから構成される直鎖構造を持つ新しいタイプの細胞外多糖類です[14]。"
1044,382,1.0,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1044,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1045,382,0.98,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1045,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1045,246,0.02,Zein,a
1045,67,0.005,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1045,227,16.0,ethanol,ethanol
1046,382,0.94,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1046,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1046,246,0.06,Zein,a
1046,67,0.015,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1046,227,16.0,ethanol,ethanol
1047,382,0.9,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1047,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1047,246,0.1,Zein,a
1047,67,0.025,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1047,227,16.0,ethanol,ethanol
1048,382,0.86,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1048,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1048,246,0.14,Zein,a
1048,67,0.035,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1048,227,16.0,ethanol,ethanol
1049,382,0.82,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1049,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1049,246,0.18,Zein,a
1049,67,0.045,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1049,227,16.0,ethanol,ethanol
1050,382,0.8,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1050,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1050,246,0.2,Zein,a
1050,67,0.05,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1050,227,16.0,ethanol,ethanol
1051,382,0.7,Konjac Glucomannan,OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
1051,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1051,246,0.3,Zein,a
1051,67,0.075,span 80,A surfactant used as an emulsifier in food and cosmetic products.
1051,227,16.0,ethanol,ethanol
1052,23,0.2,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1052,246,1.0,Zein,a
1052,227,8.0,ethanol,ethanol
1053,169,1.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1053,199,1.0,acetic acid,A natural preservative used for its antimicrobial properties.
1053,125,1.0,oleic acid,"A monounsaturated fatty acid found in oils like olive oil, used for health benefits."
1054,169,1.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1054,199,1.0,acetic acid,A natural preservative used for its antimicrobial properties.
1054,125,1.0,oleic acid,"A monounsaturated fatty acid found in oils like olive oil, used for health benefits."
1054,93,0.1,clove essential oil,"An oil derived from clove buds, known for its strong aroma and antimicrobial effects."
